snapshot_at,Article,Shop,Consegnato_Qty,Venduto_Qty,Periodo_Qty,Altro_Venduto_Qty,Sellout_Percent,Sellout_Clamped,Valore_1,Valore_2,Valore_3,Valore_4
2026-03-19 13:43:43+01:00,59/5542PNE,M4,1.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/5542PNE,MI,0.0,1.0,1.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/5542PNE,NV,4.0,2.0,1.0,0.0,50.0,50.0,274.0,261.0,130.0,0.0
2026-03-19 13:43:43+01:00,59/5542PNE,RM,6.0,3.0,0.0,2.0,50.0,50.0,410.0,457.0,0.0,137.0
2026-03-19 13:43:43+01:00,59/5542PNE,VR,4.0,1.0,0.0,0.0,25.0,25.0,274.0,130.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/5542PNE,WEB,0.0,5.0,2.0,0.0,68.0,68.0,2120.0,2936.0,783.0,684.0
2026-03-19 13:43:43+01:00,59/5543CNE,CO,4.0,0.0,0.0,3.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/5543CNE,EU,6.0,1.0,0.0,3.0,17.0,17.0,408.0,130.0,0.0,204.0
2026-03-19 13:43:43+01:00,59/5543CNE,M4,1.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/5543CNE,NV,4.0,0.0,0.0,3.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/5543CNE,OR,4.0,1.0,1.0,3.0,25.0,25.0,272.0,114.0,114.0,204.0
2026-03-19 13:43:43+01:00,59/5543CNE,RM,0.0,1.0,1.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/5543CNE,WEB,0.0,3.0,2.0,1.0,32.0,32.0,1291.0,750.0,457.0,815.0
2026-03-19 13:43:43+01:00,59/5543CTM,AR,4.0,4.0,3.0,1.0,100.0,100.0,272.0,506.0,343.0,68.0
2026-03-19 13:43:43+01:00,59/5543CTM,BS,4.0,2.0,0.0,0.0,50.0,50.0,272.0,261.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/5543CTM,EU,6.0,2.0,0.0,4.0,33.0,33.0,408.0,294.0,0.0,272.0
2026-03-19 13:43:43+01:00,59/5543CTM,LN,4.0,1.0,0.0,0.0,25.0,25.0,272.0,163.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/5543CTM,M4,1.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/5543CTM,RM,6.0,2.0,0.0,2.0,33.0,33.0,408.0,277.0,0.0,136.0
2026-03-19 13:43:43+01:00,59/5543CTM,WEB,0.0,4.0,3.0,1.0,60.0,60.0,1698.0,2006.0,685.0,476.0
2026-03-19 13:43:43+01:00,59/5543PBO,AR,4.0,4.0,2.0,2.0,100.0,100.0,291.0,391.0,196.0,145.0
2026-03-19 13:43:43+01:00,59/5543PBO,EU,6.0,1.0,0.0,3.0,17.0,17.0,436.0,163.0,0.0,218.0
2026-03-19 13:43:43+01:00,59/5543PBO,M4,1.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/5543PBO,NV,4.0,1.0,0.0,0.0,25.0,25.0,291.0,98.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/5543PBO,OR,4.0,1.0,0.0,0.0,25.0,25.0,291.0,163.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/5543PBO,RM,6.0,1.0,1.0,1.0,17.0,17.0,436.0,98.0,98.0,73.0
2026-03-19 13:43:43+01:00,59/5543PBO,WEB,0.0,10.0,7.0,1.0,72.0,72.0,1817.0,1980.0,969.0,436.0
2026-03-19 13:43:43+01:00,59/5543PNE,AR,6.0,0.0,0.0,5.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/5543PNE,BO,4.0,4.0,3.0,5.0,100.0,100.0,291.0,473.0,342.0,363.0
2026-03-19 13:43:43+01:00,59/5543PNE,BS,6.0,2.0,1.0,5.0,33.0,33.0,436.0,245.0,114.0,363.0
2026-03-19 13:43:43+01:00,59/5543PNE,CO,6.0,0.0,0.0,2.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/5543PNE,LN,6.0,2.0,2.0,5.0,33.0,33.0,436.0,228.0,228.0,363.0
2026-03-19 13:43:43+01:00,59/5543PNE,M4,1.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/5543PNE,NV,6.0,2.0,0.0,3.0,33.0,33.0,436.0,326.0,0.0,218.0
2026-03-19 13:43:43+01:00,59/5543PNE,OR,6.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/5543PNE,PD,6.0,1.0,0.0,0.0,17.0,17.0,436.0,130.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/5543PNE,PM,4.0,2.0,0.0,4.0,50.0,50.0,291.0,261.0,0.0,291.0
2026-03-19 13:43:43+01:00,59/5543PNE,RI,4.0,1.0,0.0,3.0,25.0,25.0,291.0,114.0,0.0,218.0
2026-03-19 13:43:43+01:00,59/5543PNE,RM,6.0,2.0,0.0,6.0,33.0,33.0,436.0,326.0,0.0,436.0
2026-03-19 13:43:43+01:00,59/5543PNE,VR,6.0,1.0,0.0,4.0,17.0,17.0,436.0,163.0,0.0,291.0
2026-03-19 13:43:43+01:00,59/5543PNE,WEB,0.0,7.0,5.0,1.0,36.0,36.0,4870.0,3071.0,1244.0,3053.0
2026-03-19 13:43:43+01:00,59/5561CTM,AR,6.0,1.0,1.0,3.0,17.0,17.0,386.0,124.0,124.0,193.0
2026-03-19 13:43:43+01:00,59/5561CTM,AU,0.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/5561CTM,BO,6.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/5561CTM,BS,6.0,2.0,1.0,0.0,33.0,33.0,386.0,279.0,124.0,0.0
2026-03-19 13:43:43+01:00,59/5561CTM,CO,6.0,4.0,0.0,0.0,67.0,67.0,386.0,612.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/5561CTM,EU,6.0,5.0,1.0,4.0,83.0,83.0,386.0,744.0,124.0,257.0
2026-03-19 13:43:43+01:00,59/5561CTM,M4,1.0,1.0,0.0,0.0,100.0,100.0,64.0,139.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/5561CTM,NV,6.0,0.0,0.0,2.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/5561CTM,OR,6.0,0.0,0.0,3.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/5561CTM,RI,0.0,1.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/5561CTM,RM,6.0,3.0,1.0,2.0,50.0,50.0,386.0,434.0,124.0,129.0
2026-03-19 13:43:43+01:00,59/5561CTM,SC,0.0,1.0,1.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/5561CTM,WEB,0.0,14.0,3.0,3.0,67.0,67.0,3148.0,4762.0,912.0,900.0
2026-03-19 13:43:43+01:00,59/5561PNE,AR,6.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/5561PNE,BO,6.0,6.0,2.0,3.0,100.0,100.0,386.0,899.0,279.0,193.0
2026-03-19 13:43:43+01:00,59/5561PNE,BS,6.0,2.0,0.0,1.0,33.0,33.0,386.0,310.0,0.0,64.0
2026-03-19 13:43:43+01:00,59/5561PNE,CA,6.0,5.0,1.0,3.0,83.0,83.0,386.0,759.0,139.0,193.0
2026-03-19 13:43:43+01:00,59/5561PNE,CO,6.0,4.0,0.0,2.0,67.0,67.0,386.0,616.0,0.0,129.0
2026-03-19 13:43:43+01:00,59/5561PNE,EU,6.0,10.0,3.0,3.0,167.0,100.0,386.0,1487.0,418.0,193.0
2026-03-19 13:43:43+01:00,59/5561PNE,LN,6.0,1.0,0.0,0.0,17.0,17.0,386.0,155.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/5561PNE,M4,1.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/5561PNE,ME2,6.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/5561PNE,MI,6.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/5561PNE,NV,6.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/5561PNE,OR,6.0,1.0,0.0,1.0,17.0,17.0,386.0,155.0,0.0,64.0
2026-03-19 13:43:43+01:00,59/5561PNE,PD,6.0,7.0,2.0,2.0,117.0,100.0,386.0,1031.0,279.0,129.0
2026-03-19 13:43:43+01:00,59/5561PNE,PM,6.0,2.0,0.0,3.0,33.0,33.0,386.0,294.0,0.0,193.0
2026-03-19 13:43:43+01:00,59/5561PNE,RI,6.0,5.0,0.0,4.0,83.0,83.0,386.0,759.0,0.0,257.0
2026-03-19 13:43:43+01:00,59/5561PNE,RM,6.0,8.0,1.0,4.0,133.0,100.0,386.0,1193.0,139.0,257.0
2026-03-19 13:43:43+01:00,59/5561PNE,SC,6.0,2.0,1.0,2.0,33.0,33.0,386.0,238.0,107.0,129.0
2026-03-19 13:43:43+01:00,59/5561PNE,TV,6.0,0.0,0.0,2.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/5561PNE,VR,6.0,4.0,0.0,0.0,67.0,67.0,386.0,620.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/5561PNE,WEB,0.0,18.0,6.0,1.0,71.0,71.0,7003.0,11521.0,2198.0,1928.0
2026-03-19 13:43:43+01:00,59/566PNE,AR,6.0,1.0,1.0,4.0,17.0,17.0,226.0,63.0,63.0,150.0
2026-03-19 13:43:43+01:00,59/566PNE,BS,6.0,2.0,2.0,2.0,33.0,33.0,226.0,127.0,127.0,75.0
2026-03-19 13:43:43+01:00,59/566PNE,CO,6.0,0.0,0.0,5.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/566PNE,EU,6.0,1.0,0.0,6.0,17.0,17.0,226.0,63.0,0.0,226.0
2026-03-19 13:43:43+01:00,59/566PNE,LN,6.0,2.0,1.0,2.0,33.0,33.0,226.0,169.0,63.0,75.0
2026-03-19 13:43:43+01:00,59/566PNE,M4,1.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/566PNE,NV,6.0,5.0,2.0,5.0,83.0,83.0,226.0,381.0,127.0,188.0
2026-03-19 13:43:43+01:00,59/566PNE,PM,6.0,3.0,2.0,2.0,50.0,50.0,226.0,220.0,114.0,75.0
2026-03-19 13:43:43+01:00,59/566PNE,RI,6.0,1.0,0.0,5.0,17.0,17.0,226.0,85.0,0.0,188.0
2026-03-19 13:43:43+01:00,59/566PNE,RM,6.0,2.0,0.0,5.0,33.0,33.0,226.0,169.0,0.0,188.0
2026-03-19 13:43:43+01:00,59/566PNE,VR,6.0,0.0,0.0,6.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/566PNE,WEB,0.0,2.0,2.0,0.0,31.0,31.0,2295.0,1404.0,558.0,1580.0
2026-03-19 13:43:43+01:00,59/57252NE,AR,9.0,1.0,0.0,6.0,11.0,11.0,279.0,98.0,0.0,186.0
2026-03-19 13:43:43+01:00,59/57252NE,BO,8.0,6.0,1.0,6.0,75.0,75.0,248.0,527.0,68.0,186.0
2026-03-19 13:43:43+01:00,59/57252NE,BS,9.0,3.0,3.0,5.0,33.0,33.0,279.0,205.0,205.0,155.0
2026-03-19 13:43:43+01:00,59/57252NE,CA,9.0,0.0,0.0,1.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/57252NE,CO,9.0,4.0,3.0,7.0,44.0,44.0,279.0,283.0,205.0,217.0
2026-03-19 13:43:43+01:00,59/57252NE,EU,9.0,0.0,0.0,9.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/57252NE,LN,9.0,4.0,2.0,6.0,44.0,44.0,279.0,318.0,123.0,186.0
2026-03-19 13:43:43+01:00,59/57252NE,M4,1.0,1.0,0.0,0.0,100.0,100.0,31.0,86.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/57252NE,MC,0.0,1.0,1.0,3.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/57252NE,ME2,9.0,4.0,1.0,5.0,44.0,44.0,279.0,341.0,68.0,155.0
2026-03-19 13:43:43+01:00,59/57252NE,MI,9.0,1.0,1.0,5.0,11.0,11.0,279.0,68.0,68.0,155.0
2026-03-19 13:43:43+01:00,59/57252NE,MR,0.0,0.0,0.0,1.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/57252NE,NV,9.0,6.0,4.0,6.0,67.0,67.0,279.0,419.0,273.0,186.0
2026-03-19 13:43:43+01:00,59/57252NE,OR,9.0,3.0,2.0,5.0,33.0,33.0,279.0,205.0,137.0,155.0
2026-03-19 13:43:43+01:00,59/57252NE,PD,9.0,0.0,0.0,1.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/57252NE,PM,9.0,3.0,1.0,7.0,33.0,33.0,279.0,234.0,68.0,217.0
2026-03-19 13:43:43+01:00,59/57252NE,RI,9.0,3.0,2.0,7.0,33.0,33.0,279.0,215.0,137.0,217.0
2026-03-19 13:43:43+01:00,59/57252NE,RM,9.0,0.0,0.0,9.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/57252NE,SC,8.0,1.0,1.0,4.0,13.0,13.0,248.0,68.0,68.0,124.0
2026-03-19 13:43:43+01:00,59/57252NE,SD,0.0,2.0,2.0,3.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/57252NE,SM,0.0,2.0,2.0,4.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/57252NE,TV,9.0,1.0,1.0,4.0,11.0,11.0,279.0,55.0,55.0,124.0
2026-03-19 13:43:43+01:00,59/57252NE,VR,9.0,3.0,2.0,5.0,33.0,33.0,279.0,234.0,137.0,155.0
2026-03-19 13:43:43+01:00,59/57252NE,WEB,0.0,2.0,1.0,0.0,32.0,32.0,4983.0,3859.0,2018.0,3033.0
2026-03-19 13:43:43+01:00,59/575PNE,AR,6.0,6.0,1.0,4.0,100.0,100.0,195.0,546.0,59.0,130.0
2026-03-19 13:43:43+01:00,59/575PNE,BO,6.0,2.0,0.0,6.0,33.0,33.0,195.0,195.0,0.0,195.0
2026-03-19 13:43:43+01:00,59/575PNE,BS,6.0,2.0,0.0,3.0,33.0,33.0,195.0,195.0,0.0,97.0
2026-03-19 13:43:43+01:00,59/575PNE,CA,6.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/575PNE,CO,6.0,0.0,0.0,2.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/575PNE,EU,6.0,3.0,2.0,4.0,50.0,50.0,195.0,215.0,117.0,130.0
2026-03-19 13:43:43+01:00,59/575PNE,LN,6.0,1.0,0.0,3.0,17.0,17.0,195.0,98.0,0.0,97.0
2026-03-19 13:43:43+01:00,59/575PNE,M4,1.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/575PNE,MC,0.0,0.0,0.0,2.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/575PNE,ME2,6.0,1.0,0.0,4.0,17.0,17.0,195.0,98.0,0.0,130.0
2026-03-19 13:43:43+01:00,59/575PNE,NV,6.0,3.0,1.0,3.0,50.0,50.0,195.0,254.0,59.0,97.0
2026-03-19 13:43:43+01:00,59/575PNE,OR,6.0,5.0,1.0,6.0,83.0,83.0,195.0,398.0,47.0,195.0
2026-03-19 13:43:43+01:00,59/575PNE,PD,6.0,2.0,1.0,2.0,33.0,33.0,195.0,156.0,59.0,65.0
2026-03-19 13:43:43+01:00,59/575PNE,PM,6.0,2.0,1.0,2.0,33.0,33.0,195.0,156.0,59.0,65.0
2026-03-19 13:43:43+01:00,59/575PNE,RI,6.0,3.0,0.0,5.0,50.0,50.0,195.0,254.0,0.0,162.0
2026-03-19 13:43:43+01:00,59/575PNE,RM,6.0,6.0,1.0,3.0,100.0,100.0,195.0,535.0,47.0,97.0
2026-03-19 13:43:43+01:00,59/575PNE,SC,0.0,0.0,0.0,2.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/575PNE,TV,6.0,1.0,1.0,1.0,17.0,17.0,195.0,59.0,59.0,32.0
2026-03-19 13:43:43+01:00,59/575PNE,VR,6.0,6.0,3.0,3.0,100.0,100.0,195.0,428.0,176.0,97.0
2026-03-19 13:43:43+01:00,59/575PNE,WEB,0.0,1.0,1.0,0.0,45.0,45.0,3152.0,3643.0,737.0,1657.0
2026-03-19 13:43:43+01:00,59/577PNE,AR,12.0,12.0,6.0,0.0,100.0,100.0,359.0,1019.0,482.0,0.0
2026-03-19 13:43:43+01:00,59/577PNE,AU,6.0,0.0,0.0,6.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/577PNE,BO,6.0,6.0,3.0,1.0,100.0,100.0,180.0,491.0,241.0,30.0
2026-03-19 13:43:43+01:00,59/577PNE,BS,6.0,5.0,1.0,5.0,83.0,83.0,180.0,402.0,80.0,150.0
2026-03-19 13:43:43+01:00,59/577PNE,CA,6.0,4.0,1.0,1.0,67.0,67.0,180.0,348.0,80.0,30.0
2026-03-19 13:43:43+01:00,59/577PNE,CO,6.0,1.0,0.0,0.0,17.0,17.0,180.0,71.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/577PNE,EU,6.0,8.0,3.0,6.0,133.0,100.0,180.0,688.0,241.0,180.0
2026-03-19 13:43:43+01:00,59/577PNE,LN,6.0,1.0,0.0,0.0,17.0,17.0,180.0,80.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/577PNE,M4,1.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/577PNE,MC,6.0,1.0,0.0,2.0,17.0,17.0,180.0,80.0,0.0,60.0
2026-03-19 13:43:43+01:00,59/577PNE,ME2,6.0,2.0,0.0,3.0,33.0,33.0,180.0,179.0,0.0,90.0
2026-03-19 13:43:43+01:00,59/577PNE,MI,6.0,1.0,1.0,2.0,17.0,17.0,180.0,80.0,80.0,60.0
2026-03-19 13:43:43+01:00,59/577PNE,NV,6.0,3.0,0.0,3.0,50.0,50.0,180.0,241.0,0.0,90.0
2026-03-19 13:43:43+01:00,59/577PNE,OR,6.0,4.0,0.0,4.0,67.0,67.0,180.0,340.0,0.0,120.0
2026-03-19 13:43:43+01:00,59/577PNE,PD,6.0,1.0,0.0,0.0,17.0,17.0,180.0,89.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/577PNE,PM,6.0,6.0,1.0,6.0,100.0,100.0,180.0,518.0,80.0,180.0
2026-03-19 13:43:43+01:00,59/577PNE,RI,6.0,2.0,0.0,0.0,33.0,33.0,180.0,179.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/577PNE,RM,6.0,7.0,3.0,0.0,117.0,100.0,180.0,585.0,241.0,0.0
2026-03-19 13:43:43+01:00,59/577PNE,SC,6.0,1.0,0.0,0.0,17.0,17.0,180.0,89.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/577PNE,TV,6.0,2.0,0.0,3.0,33.0,33.0,180.0,170.0,0.0,90.0
2026-03-19 13:43:43+01:00,59/577PNE,VR,6.0,4.0,1.0,4.0,67.0,67.0,180.0,339.0,80.0,120.0
2026-03-19 13:43:43+01:00,59/577PNE,WEB,0.0,8.0,3.0,0.0,64.0,64.0,3801.0,6857.0,1850.0,1377.0
2026-03-19 13:43:43+01:00,59/577PTM,AU,0.0,1.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/577PTM,BO,6.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/577PTM,BS,6.0,8.0,3.0,3.0,133.0,100.0,180.0,670.0,241.0,90.0
2026-03-19 13:43:43+01:00,59/577PTM,CO,6.0,2.0,0.0,1.0,33.0,33.0,180.0,179.0,0.0,30.0
2026-03-19 13:43:43+01:00,59/577PTM,EU,6.0,10.0,3.0,2.0,167.0,100.0,180.0,833.0,225.0,60.0
2026-03-19 13:43:43+01:00,59/577PTM,LN,6.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/577PTM,M4,1.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/577PTM,MI,0.0,1.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/577PTM,NV,0.0,3.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/577PTM,OR,6.0,2.0,1.0,0.0,33.0,33.0,180.0,170.0,80.0,0.0
2026-03-19 13:43:43+01:00,59/577PTM,PD,6.0,1.0,0.0,0.0,17.0,17.0,180.0,89.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/577PTM,PM,6.0,9.0,5.0,4.0,150.0,100.0,180.0,718.0,370.0,120.0
2026-03-19 13:43:43+01:00,59/577PTM,RI,6.0,4.0,3.0,0.0,67.0,67.0,180.0,331.0,241.0,0.0
2026-03-19 13:43:43+01:00,59/577PTM,RM,6.0,7.0,3.0,1.0,117.0,100.0,180.0,599.0,241.0,30.0
2026-03-19 13:43:43+01:00,59/577PTM,VR,6.0,1.0,1.0,2.0,17.0,17.0,180.0,80.0,80.0,60.0
2026-03-19 13:43:43+01:00,59/577PTM,WEB,0.0,4.0,2.0,0.0,82.0,82.0,2005.0,4598.0,1632.0,389.0
2026-03-19 13:43:43+01:00,59/58152NE,AU,8.0,4.0,2.0,5.0,50.0,50.0,234.0,340.0,161.0,147.0
2026-03-19 13:43:43+01:00,59/58152NE,BO,9.0,0.0,0.0,7.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/58152NE,CA,8.0,0.0,0.0,6.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/58152NE,CO,9.0,1.0,0.0,7.0,11.0,11.0,264.0,71.0,0.0,205.0
2026-03-19 13:43:43+01:00,59/58152NE,EU,13.0,3.0,1.0,8.0,23.0,23.0,381.0,250.0,80.0,234.0
2026-03-19 13:43:43+01:00,59/58152NE,LN,8.0,1.0,0.0,6.0,13.0,13.0,234.0,80.0,0.0,176.0
2026-03-19 13:43:43+01:00,59/58152NE,M4,1.0,1.0,0.0,0.0,100.0,100.0,29.0,80.0,0.0,0.0
2026-03-19 13:43:43+01:00,59/58152NE,MC,9.0,3.0,0.0,5.0,33.0,33.0,264.0,266.0,0.0,147.0
2026-03-19 13:43:43+01:00,59/58152NE,ME2,9.0,1.0,0.0,4.0,11.0,11.0,264.0,71.0,0.0,117.0
2026-03-19 13:43:43+01:00,59/58152NE,MI,9.0,3.0,3.0,7.0,33.0,33.0,264.0,241.0,241.0,205.0
2026-03-19 13:43:43+01:00,59/58152NE,MR,0.0,0.0,0.0,3.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/58152NE,NV,8.0,1.0,1.0,2.0,13.0,13.0,234.0,80.0,80.0,59.0
2026-03-19 13:43:43+01:00,59/58152NE,OR,0.0,0.0,0.0,3.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/58152NE,PD,0.0,2.0,0.0,4.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/58152NE,PM,9.0,2.0,0.0,6.0,22.0,22.0,264.0,161.0,0.0,176.0
2026-03-19 13:43:43+01:00,59/58152NE,RI,8.0,4.0,1.0,6.0,50.0,50.0,234.0,331.0,80.0,176.0
2026-03-19 13:43:43+01:00,59/58152NE,SC,9.0,1.0,1.0,6.0,11.0,11.0,264.0,70.0,70.0,176.0
2026-03-19 13:43:43+01:00,59/58152NE,SD,8.0,1.0,0.0,3.0,13.0,13.0,234.0,71.0,0.0,88.0
2026-03-19 13:43:43+01:00,59/58152NE,WEB,0.0,9.0,4.0,1.0,30.0,30.0,3663.0,2971.0,1035.0,2285.0
2026-03-19 13:43:43+01:00,59/585LEO,AR,6.0,3.0,0.0,4.0,50.0,50.0,174.0,243.0,0.0,116.0
2026-03-19 13:43:43+01:00,59/585LEO,BO,6.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/585LEO,BS,6.0,4.0,0.0,5.0,67.0,67.0,174.0,300.0,0.0,145.0
2026-03-19 13:43:43+01:00,59/585LEO,EU,6.0,3.0,1.0,4.0,50.0,50.0,174.0,219.0,57.0,116.0
2026-03-19 13:43:43+01:00,59/585LEO,LN,6.0,1.0,0.0,3.0,17.0,17.0,174.0,81.0,0.0,87.0
2026-03-19 13:43:43+01:00,59/585LEO,M4,1.0,0.0,0.0,0.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/585LEO,OR,6.0,2.0,1.0,1.0,33.0,33.0,174.0,138.0,57.0,29.0
2026-03-19 13:43:43+01:00,59/585LEO,PM,6.0,0.0,0.0,4.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/585LEO,RI,6.0,3.0,0.0,6.0,50.0,50.0,174.0,203.0,0.0,174.0
2026-03-19 13:43:43+01:00,59/585LEO,RM,6.0,1.0,0.0,4.0,17.0,17.0,174.0,81.0,0.0,116.0
2026-03-19 13:43:43+01:00,59/585LEO,SM,0.0,2.0,0.0,3.0,51.0,51.0,3252693.0,4027696.0,893584.0,1488783.0
2026-03-19 13:43:43+01:00,59/585LEO,VR,6.0,2.0,0.0,4.0,33.0,33.0,174.0,162.0,0.0,116.0
