Article,Shop,Fascia,IsOutlet,Role,DemandRaw,DemandRule,DemandAI,DemandBlendWeight,DemandHybrid,DemandModelMode,DemandModelQualityR2,Periodo_Qty,Stock_after,ShopCapacityPairs,ShopCapacityTarget,ShopFreeCapacityAfter,ShopCapacitySource,CapacityBlockedMoves,OpsBlockedMoves,ShopInboundBudget,ShopOutboundBudget,ShopInboundUsed,ShopOutboundUsed,Size_35,Size_36,Size_37,Size_38,Size_39,Size_40,Size_41,Size_42
59/619PNE,OR,3.0,False,STORE,0.0,0.5049,0.9297555773255652,0.28015300953640493,0.6239245686060839,ridge_oof_blend,0.6225622434142332,0.0,0.0,6400.0,5440.0,3512.0,lista_negozi_linked,0,39757,700.0,453.42,320.0,453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59/619PNE,PM,4.0,False,STORE,0.0,0.48654,0.6255078281773416,0.28015300953640493,0.5254722552926203,ridge_oof_blend,0.6225622434142332,0.0,0.0,6162.0,5237.7,3758.7,lista_negozi_linked,0,39757,700.0,382.58,122.0,382.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59/619PNE,RI,3.0,False,STORE,0.0,0.5049,1.1537890325370204,0.28015300953640493,0.6866882153204125,ridge_oof_blend,0.6225622434142332,0.0,1.0,6695.0,5690.75,3806.75,lista_negozi_linked,0,39757,700.0,473.0,207.0,473.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
59/619PNE,RM,1.0,False,STORE,2.75,4.283172685714286,4.380707035946925,0.28015300953640493,4.310497227465138,ridge_oof_blend,0.6225622434142332,2.0,4.0,6080.0,5168.0,1542.0,fascia_median,0,39757,700.0,700.0,700.0,700.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0
59/619PNE,VR,3.0,False,STORE,0.25,0.4433000000000001,0.6516244028193106,0.28015300953640493,1.0,ridge_oof_blend,0.6225622434142332,0.0,0.0,5700.0,4845.0,2838.0,lista_negozi_linked,0,39757,700.0,477.18,315.0,477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59/619PNE,WEB,,False,ONLINE,2.75,2.958909428571429,4.859906981804836,0.28015300953640493,3.4914796142311104,ridge_oof_blend,0.6225622434142332,2.0,2.0,,,,none,0,39757,81.84,0.0,14.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
59/621853CT,AR,1.0,False,STORE,3.0,5.04,5.500652932929132,0.28015300953640493,5.169053305511868,ridge_oof_blend,0.6225622434142332,1.0,14.0,6080.0,5168.0,2387.0,lista_negozi_linked,0,39757,700.0,586.74,700.0,586.0,0.0,1.0,2.0,3.0,4.0,2.0,2.0,0.0
59/621853CT,AU,6.0,True,STORE,2.25,2.4,2.7556232555227167,0.28015300953640493,2.499628925295823,ridge_oof_blend,0.6225622434142332,2.0,7.0,9000.0,7650.0,6581.0,fascia_median,0,39757,700.0,164.164,700.0,164.0,0.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0
59/621853CT,BO,2.0,False,STORE,3.75,5.5234499999999995,4.062303241636931,0.28015300953640493,5.114105338270224,ridge_oof_blend,0.6225622434142332,2.0,11.0,10725.0,9116.25,6600.25,lista_negozi_linked,0,39757,700.0,551.54,560.0,551.0,0.0,0.0,2.0,2.0,4.0,2.0,1.0,0.0
59/621853CT,BS,2.0,False,STORE,1.25,2.3,3.7996152059141775,0.28015300953640493,2.7201217130834126,ridge_oof_blend,0.6225622434142332,0.0,14.0,6600.0,5610.0,3353.0,lista_negozi_linked,0,39757,700.0,481.8,548.0,481.0,0.0,1.0,5.0,2.0,3.0,2.0,1.0,0.0
59/621853CT,CA,5.0,False,STORE,1.5,2.48436,2.923702025001282,0.28015300953640493,2.6074429905199277,ridge_oof_blend,0.6225622434142332,0.0,9.0,5000.0,4250.0,3288.0,lista_negozi_linked,0,39757,700.0,224.84,164.0,224.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0
59/621853CT,CO,2.0,False,STORE,5.75,7.8062,4.101585680905415,0.28015300953640493,6.768341149333993,ridge_oof_blend,0.6225622434142332,4.0,15.0,8662.5,7363.125,5360.125,fascia_median,0,39757,700.0,447.7,415.0,447.0,0.0,1.0,4.0,3.0,2.0,4.0,1.0,0.0
59/621853CT,EU,1.0,False,STORE,5.75,10.348799999999999,8.588828191501166,0.28015300953640493,9.855738601149822,ridge_oof_blend,0.6225622434142332,1.0,20.0,6080.0,5168.0,1294.0,fascia_median,0,39757,700.0,700.0,700.0,700.0,0.0,2.0,3.0,6.0,6.0,2.0,1.0,0.0
59/621853CT,LN,4.0,False,STORE,1.25,2.12636,3.4600017192322428,0.28015300953640493,2.499983741286218,ridge_oof_blend,0.6225622434142332,0.0,12.0,5500.0,4675.0,3206.0,lista_negozi_linked,0,39757,700.0,353.54,215.0,353.0,0.0,1.0,2.0,3.0,2.0,3.0,1.0,0.0
59/621853CT,M4,,False,WAREHOUSE,0.0,2.3715,1.5012308553265843,0.28015300953640493,2.1276914800130697,ridge_oof_blend,0.6225622434142332,0.0,6.0,,,,none,0,39757,inf,inf,0.0,74.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
59/621853CT,MC,6.0,True,STORE,0.0,0.306,1.9263454055401774,0.28015300953640493,0.7599446418505673,ridge_oof_blend,0.6225622434142332,0.0,2.0,8000.0,6800.0,6181.0,lista_negozi_linked,0,39757,700.0,153.076,275.0,153.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
59/621853CT,ME2,5.0,False,STORE,1.75,2.88709,2.7099583760818207,0.28015300953640493,2.8374660424752514,ridge_oof_blend,0.6225622434142332,0.0,9.0,5000.0,4250.0,3565.0,fascia_median,0,39757,700.0,154.44,137.0,154.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0
59/621853CT,MI,6.0,True,STORE,0.0,0.306,1.9651618285118473,0.28015300953640493,0.7708191795655186,ridge_oof_blend,0.6225622434142332,0.0,4.0,6000.0,5100.0,4393.0,lista_negozi_linked,0,39757,700.0,162.00799999999998,343.0,162.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
59/621853CT,NV,3.0,False,STORE,6.75,8.5965,3.7496782397446777,0.28015300953640493,7.238648297177937,ridge_oof_blend,0.6225622434142332,5.0,12.0,4680.0,3978.0,2325.0,lista_negozi_linked,0,39757,700.0,347.82,419.0,347.0,0.0,0.0,2.0,3.0,3.0,3.0,1.0,0.0
59/621853CT,OR,3.0,False,STORE,2.5,3.7400000000000007,3.9325814378492154,0.28015300953640493,3.7939522693943064,ridge_oof_blend,0.6225622434142332,1.0,11.0,6400.0,5440.0,3512.0,lista_negozi_linked,0,39757,700.0,453.42,320.0,453.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0,0.0
59/621853CT,PD,5.0,False,STORE,2.75,3.2882750000000005,3.116962981783323,0.28015300953640493,3.240281422526843,ridge_oof_blend,0.6225622434142332,2.0,7.0,5000.0,4250.0,3166.0,lista_negozi_linked,0,39757,700.0,252.34,189.0,252.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0
59/621853CT,PM,4.0,False,STORE,2.5,2.9616400000000005,2.178887029988169,0.28015300953640493,2.7423493997276265,ridge_oof_blend,0.6225622434142332,2.0,5.0,6162.0,5237.7,3758.7,lista_negozi_linked,0,39757,700.0,382.58,122.0,382.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0
59/621853CT,RI,3.0,False,STORE,0.75,1.3266,2.4347333652576486,0.28015300953640493,1.6370468972446346,ridge_oof_blend,0.6225622434142332,0.0,5.0,6695.0,5690.75,3806.75,lista_negozi_linked,0,39757,700.0,473.0,207.0,473.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0
59/621853CT,RM,1.0,False,STORE,2.75,4.556399999999999,6.574879463728813,0.28015300953640493,5.1218830964510556,ridge_oof_blend,0.6225622434142332,1.0,12.0,6080.0,5168.0,1542.0,fascia_median,0,39757,700.0,700.0,700.0,700.0,0.0,1.0,3.0,3.0,2.0,2.0,1.0,0.0
59/621853CT,SC,6.0,True,STORE,1.0,1.0,1.7178354142140715,0.28015300953640493,1.201103751643884,ridge_oof_blend,0.6225622434142332,1.0,6.0,12000.0,10200.0,9506.0,lista_negozi_linked,0,39757,700.0,169.708,312.0,169.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0
59/621853CT,SD,7.0,True,STORE,0.0,0.22490999999999997,1.916258753427079,0.28015300953640493,0.698746443448243,ridge_oof_blend,0.6225622434142332,0.0,1.0,6000.0,5100.0,4865.0,lista_negozi_linked,0,39757,700.0,89.62799999999999,33.0,89.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
59/621853CT,SM,6.0,True,STORE,0.25,0.4,1.2480331344346638,0.28015300953640493,1.0,ridge_oof_blend,0.6225622434142332,0.0,4.0,10000.0,8500.0,8025.0,lista_negozi_linked,0,39757,700.0,138.908,162.0,138.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
59/621853CT,TV,5.0,False,STORE,1.75,2.2660000000000005,1.8193360010472674,0.28015300953640493,2.140865736441827,ridge_oof_blend,0.6225622434142332,1.0,6.0,5000.0,4250.0,3454.0,lista_negozi_linked,0,39757,700.0,179.74,158.0,179.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0
59/621853CT,VR,3.0,False,STORE,3.25,4.4,4.19810079229299,0.28015300953640493,4.343437329337866,ridge_oof_blend,0.6225622434142332,2.0,10.0,5700.0,4845.0,2838.0,lista_negozi_linked,0,39757,700.0,477.18,315.0,477.0,0.0,0.0,3.0,1.0,3.0,2.0,1.0,0.0
59/621853CT,WEB,,False,ONLINE,10.5,10.117500000000001,4.630709779754635,0.28015300953640493,8.58035920710335,ridge_oof_blend,0.6225622434142332,3.0,6.0,,,,none,0,39757,81.84,0.0,14.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0
59/621853TO,AR,1.0,False,STORE,2.5,3.9,5.677332895911213,0.28015300953640493,4.39792515973758,ridge_oof_blend,0.6225622434142332,1.0,6.0,6080.0,5168.0,2387.0,lista_negozi_linked,0,39757,700.0,586.74,700.0,586.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0
59/621853TO,BO,2.0,False,STORE,0.5,0.91655,1.161309623228489,0.28015300953640493,1.0,ridge_oof_blend,0.6225622434142332,0.0,1.0,10725.0,9116.25,6600.25,lista_negozi_linked,0,39757,700.0,551.54,560.0,551.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
59/621853TO,BS,2.0,False,STORE,2.0,2.98655,3.68420336305625,0.28015300953640493,3.181999689273403,ridge_oof_blend,0.6225622434142332,1.0,5.0,6600.0,5610.0,3353.0,lista_negozi_linked,0,39757,700.0,481.8,548.0,481.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
59/621853TO,CA,5.0,False,STORE,0.0,0.31518,0.6795582668416726,0.28015300953640493,0.4172616680653538,ridge_oof_blend,0.6225622434142332,0.0,0.0,5000.0,4250.0,3288.0,lista_negozi_linked,0,39757,700.0,224.84,164.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59/621853TO,CO,2.0,False,STORE,0.75,1.38,2.064768007293073,0.28015300953640493,1.5718398180774014,ridge_oof_blend,0.6225622434142332,0.0,4.0,8662.5,7363.125,5360.125,fascia_median,0,39757,700.0,447.7,415.0,447.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
59/621853TO,EU,1.0,False,STORE,4.25,7.9079999999999995,9.495134152348735,0.28015300953640493,8.352640409318509,ridge_oof_blend,0.6225622434142332,3.0,3.0,6080.0,5168.0,1294.0,fascia_median,0,39757,700.0,700.0,700.0,700.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
59/621853TO,LN,4.0,False,STORE,1.25,1.4808200000000002,1.0119983954998042,0.28015300953640493,1.3494782165635841,ridge_oof_blend,0.6225622434142332,1.0,1.0,5500.0,4675.0,3206.0,lista_negozi_linked,0,39757,700.0,353.54,215.0,353.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
59/621853TO,M4,,False,WAREHOUSE,0.25,0.3265,0.14448015648416793,0.28015300953640493,1.0,ridge_oof_blend,0.6225622434142332,0.0,0.0,,,,none,0,39757,inf,inf,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59/621853TO,NV,3.0,False,STORE,1.75,2.4233000000000007,3.2131323007005603,0.28015300953640493,2.6445738960703253,ridge_oof_blend,0.6225622434142332,1.0,5.0,4680.0,3978.0,2325.0,lista_negozi_linked,0,39757,700.0,347.82,419.0,347.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
59/621853TO,OR,3.0,False,STORE,0.25,0.4433000000000001,0.6128829054445728,0.28015300953640493,1.0,ridge_oof_blend,0.6225622434142332,0.0,0.0,6400.0,5440.0,3512.0,lista_negozi_linked,0,39757,700.0,453.42,320.0,453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59/621853TO,PD,5.0,False,STORE,0.0,0.31518,1.1518794113363833,0.28015300953640493,0.5495838581632262,ridge_oof_blend,0.6225622434142332,0.0,1.0,5000.0,4250.0,3166.0,lista_negozi_linked,0,39757,700.0,252.34,189.0,252.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
59/621853TO,PM,4.0,False,STORE,1.25,2.11682,2.6507349029484786,0.28015300953640493,2.266397866897354,ridge_oof_blend,0.6225622434142332,0.0,4.0,6162.0,5237.7,3758.7,lista_negozi_linked,0,39757,700.0,382.58,122.0,382.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
59/621853TO,RI,3.0,False,STORE,0.0,0.5049,1.186819159836587,0.28015300953640493,0.6959417048887566,ridge_oof_blend,0.6225622434142332,0.0,0.0,6695.0,5690.75,3806.75,lista_negozi_linked,0,39757,700.0,473.0,207.0,473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59/621853TO,RM,1.0,False,STORE,4.25,7.3859999999999975,8.53023792752009,0.28015300953640493,7.706561699020451,ridge_oof_blend,0.6225622434142332,3.0,3.0,6080.0,5168.0,1542.0,fascia_median,0,39757,700.0,700.0,700.0,700.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
59/621853TO,TV,5.0,False,STORE,0.0,0.31518,0.550898159467601,0.28015300953640493,0.3812171517772307,ridge_oof_blend,0.6225622434142332,0.0,0.0,5000.0,4250.0,3454.0,lista_negozi_linked,0,39757,700.0,179.74,158.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59/621853TO,VR,3.0,False,STORE,1.25,3.057178771428571,5.414799048324492,0.28015300953640493,3.7176731873450164,ridge_oof_blend,0.6225622434142332,0.0,0.0,5700.0,4845.0,2838.0,lista_negozi_linked,0,39757,700.0,477.18,315.0,477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59/621853TO,WEB,,False,ONLINE,0.5,0.593,3.088526728989698,0.28015300953640493,1.2921293235050042,ridge_oof_blend,0.6225622434142332,0.0,0.0,,,,none,0,39757,81.84,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59/6371NE,AR,1.0,False,STORE,5.75,9.993,14.778541052965126,0.28015300953640493,11.333683728248197,ridge_oof_blend,0.6225622434142332,4.0,4.0,6080.0,5168.0,2387.0,lista_negozi_linked,0,39757,700.0,586.74,700.0,586.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
59/6371NE,AU,6.0,True,STORE,0.25,0.403,1.1503787672344723,0.28015300953640493,1.0,ridge_oof_blend,0.6225622434142332,0.0,0.0,9000.0,7650.0,6581.0,fascia_median,0,39757,700.0,164.164,700.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59/6371NE,BO,2.0,False,STORE,2.0,2.981375,4.792283175185424,0.28015300953640493,3.4887063752722756,ridge_oof_blend,0.6225622434142332,1.0,7.0,10725.0,9116.25,6600.25,lista_negozi_linked,0,39757,700.0,551.54,560.0,551.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0
59/6371NE,BS,2.0,False,STORE,0.25,0.46345,2.7299343917635577,0.28015300953640493,1.098412423419849,ridge_oof_blend,0.6225622434142332,0.0,4.0,6600.0,5610.0,3353.0,lista_negozi_linked,0,39757,700.0,481.8,548.0,481.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
59/6371NE,CA,5.0,False,STORE,0.25,0.41818000000000005,1.536463121077285,0.28015300953640493,1.0,ridge_oof_blend,0.6225622434142332,0.0,3.0,5000.0,4250.0,3288.0,lista_negozi_linked,0,39757,700.0,224.84,164.0,224.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
59/6371NE,CO,2.0,False,STORE,3.0,4.14,3.7433462408351055,0.28015300953640493,4.0288762556260265,ridge_oof_blend,0.6225622434142332,2.0,5.0,8662.5,7363.125,5360.125,fascia_median,0,39757,700.0,447.7,415.0,447.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0
59/6371NE,EU,1.0,False,STORE,3.25,5.898,14.043985940748225,0.28015300953640493,8.180122476941857,ridge_oof_blend,0.6225622434142332,1.0,6.0,6080.0,5168.0,1294.0,fascia_median,0,39757,700.0,700.0,700.0,700.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0
59/6371NE,LN,4.0,False,STORE,2.75,3.3983600000000007,2.6206144150486224,0.28015300953640493,3.18047223372222,ridge_oof_blend,0.6225622434142332,2.0,0.0,5500.0,4675.0,3206.0,lista_negozi_linked,0,39757,700.0,353.54,215.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59/6371NE,M4,,False,WAREHOUSE,0.0,0.0765,0.7663612603168881,0.28015300953640493,0.2697667082403535,ridge_oof_blend,0.6225622434142332,0.0,0.0,,,,none,0,39757,inf,inf,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59/6371NE,MC,6.0,True,STORE,0.25,0.406,1.0408186983278052,0.28015300953640493,1.0,ridge_oof_blend,0.6225622434142332,0.0,0.0,8000.0,6800.0,6181.0,lista_negozi_linked,0,39757,700.0,153.076,275.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59/6371NE,ME2,5.0,False,STORE,0.25,0.40891000000000005,1.2175485014017995,0.28015300953640493,1.0,ridge_oof_blend,0.6225622434142332,0.0,2.0,5000.0,4250.0,3565.0,fascia_median,0,39757,700.0,154.44,137.0,154.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
59/6371NE,MI,6.0,True,STORE,0.0,0.765,1.300898007967374,0.28015300953640493,0.9151334397366242,ridge_oof_blend,0.6225622434142332,0.0,0.0,6000.0,5100.0,4393.0,lista_negozi_linked,0,39757,700.0,162.00799999999998,343.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59/6371NE,NV,3.0,False,STORE,3.25,5.240269885714286,7.93041995266751,0.28015300953640493,5.993923523075793,ridge_oof_blend,0.6225622434142332,2.0,4.0,4680.0,3978.0,2325.0,lista_negozi_linked,0,39757,700.0,347.82,419.0,347.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0
59/6371NE,OR,3.0,False,STORE,0.5,0.8800000000000001,2.6434166522968656,0.28015300953640493,1.3740264822075792,ridge_oof_blend,0.6225622434142332,0.0,3.0,6400.0,5440.0,3512.0,lista_negozi_linked,0,39757,700.0,453.42,320.0,453.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
59/6371NE,PD,5.0,False,STORE,1.0,1.646455,4.9301210287636135,0.28015300953640493,2.5663839202705816,ridge_oof_blend,0.6225622434142332,0.0,7.0,5000.0,4250.0,3166.0,lista_negozi_linked,0,39757,700.0,252.34,189.0,252.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0
59/6371NE,PM,4.0,False,STORE,2.25,2.544,3.2540400017792397,0.28015300953640493,2.7429198433896884,ridge_oof_blend,0.6225622434142332,2.0,4.0,6162.0,5237.7,3758.7,lista_negozi_linked,0,39757,700.0,382.58,122.0,382.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
59/6371NE,RI,3.0,False,STORE,2.0,2.8666,5.3075703055197865,0.28015300953640493,3.5504451772803662,ridge_oof_blend,0.6225622434142332,1.0,5.0,6695.0,5690.75,3806.75,lista_negozi_linked,0,39757,700.0,473.0,207.0,473.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
59/6371NE,RM,1.0,False,STORE,6.0,10.164,15.168074571826441,0.28015300953640493,11.565906551241774,ridge_oof_blend,0.6225622434142332,4.0,9.0,6080.0,5168.0,1542.0,fascia_median,0,39757,700.0,700.0,700.0,700.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,0.0
59/6371NE,SC,6.0,True,STORE,0.25,0.406,0.7065924129099637,0.28015300953640493,1.0,ridge_oof_blend,0.6225622434142332,0.0,0.0,12000.0,10200.0,9506.0,lista_negozi_linked,0,39757,700.0,169.708,312.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59/6371NE,SD,7.0,True,STORE,0.25,0.392,0.8328903927520113,0.28015300953640493,1.0,ridge_oof_blend,0.6225622434142332,0.0,0.0,6000.0,5100.0,4865.0,lista_negozi_linked,0,39757,700.0,89.62799999999999,33.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59/6371NE,SM,6.0,True,STORE,2.25,2.834285714285714,3.484454962131611,0.28015300953640493,3.016432585777763,ridge_oof_blend,0.6225622434142332,2.0,0.0,10000.0,8500.0,8025.0,lista_negozi_linked,0,39757,700.0,138.908,162.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59/6371NE,TV,5.0,False,STORE,0.25,0.41509,0.8124068377090226,0.28015300953640493,1.0,ridge_oof_blend,0.6225622434142332,0.0,0.0,5000.0,4250.0,3454.0,lista_negozi_linked,0,39757,700.0,179.74,158.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59/6371NE,VR,3.0,False,STORE,2.25,3.3049500000000003,6.280188645121908,0.28015300953640493,4.138472060519918,ridge_oof_blend,0.6225622434142332,1.0,5.0,5700.0,4845.0,2838.0,lista_negozi_linked,0,39757,700.0,477.18,315.0,477.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
59/6371NE,WEB,,False,ONLINE,8.25,7.2885,5.076991561077146,0.28015300953640493,6.668939255220606,ridge_oof_blend,0.6225622434142332,7.0,0.0,,,,none,0,39757,81.84,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59/6371TM,AR,1.0,False,STORE,4.0,5.893726971428572,5.307723148070481,0.28015300953640493,5.729556236714964,ridge_oof_blend,0.6225622434142332,4.0,2.0,6080.0,5168.0,2387.0,lista_negozi_linked,0,39757,700.0,586.74,700.0,586.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
59/6371TM,BO,2.0,False,STORE,0.25,0.46345,2.4140601187415878,0.28015300953640493,1.0099192951976201,ridge_oof_blend,0.6225622434142332,0.0,5.0,10725.0,9116.25,6600.25,lista_negozi_linked,0,39757,700.0,551.54,560.0,551.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
59/6371TM,BS,2.0,False,STORE,0.0,0.5278499999999999,2.0992121664738463,0.28015300953640493,0.9680718400092934,ridge_oof_blend,0.6225622434142332,0.0,2.0,6600.0,5610.0,3353.0,lista_negozi_linked,0,39757,700.0,481.8,548.0,481.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
59/6371TM,CO,2.0,False,STORE,1.0,1.15345,1.4523248878168524,0.28015300953640493,1.2371806992967467,ridge_oof_blend,0.6225622434142332,1.0,3.0,8662.5,7363.125,5360.125,fascia_median,0,39757,700.0,447.7,415.0,447.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
59/6371TM,EU,1.0,False,STORE,1.25,1.6764000000000003,2.9810957967178355,0.28015300953640493,2.0419144539799996,ridge_oof_blend,0.6225622434142332,1.0,3.0,6080.0,5168.0,1294.0,fascia_median,0,39757,700.0,700.0,700.0,700.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
59/6371TM,LN,4.0,False,STORE,2.25,2.544,2.350225124012208,0.28015300953640493,2.4897133853194764,ridge_oof_blend,0.6225622434142332,2.0,3.0,5500.0,4675.0,3206.0,lista_negozi_linked,0,39757,700.0,353.54,215.0,353.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
59/6371TM,NV,3.0,False,STORE,0.5,0.8767000000000001,1.730743005039042,0.28015300953640493,1.1159627181352028,ridge_oof_blend,0.6225622434142332,0.0,2.0,4680.0,3978.0,2325.0,lista_negozi_linked,0,39757,700.0,347.82,419.0,347.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
59/6371TM,OR,3.0,False,STORE,1.25,1.5367000000000004,1.9877147015906154,0.28015300953640493,1.6630531259957748,ridge_oof_blend,0.6225622434142332,1.0,3.0,6400.0,5440.0,3512.0,lista_negozi_linked,0,39757,700.0,453.42,320.0,453.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
59/6371TM,PM,4.0,False,STORE,0.25,0.42718000000000006,2.0267827314505067,0.28015300953640493,1.0,ridge_oof_blend,0.6225622434142332,0.0,6.0,6162.0,5237.7,3758.7,lista_negozi_linked,0,39757,700.0,382.58,122.0,382.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
59/6371TM,RI,3.0,False,STORE,0.25,0.4433000000000001,0.9167754723687906,0.28015300953640493,1.0,ridge_oof_blend,0.6225622434142332,0.0,0.0,6695.0,5690.75,3806.75,lista_negozi_linked,0,39757,700.0,473.0,207.0,473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59/6371TM,RM,1.0,False,STORE,2.5,3.440652685714286,4.726085958549746,0.28015300953640493,3.800770685657371,ridge_oof_blend,0.6225622434142332,2.0,4.0,6080.0,5168.0,1542.0,fascia_median,0,39757,700.0,700.0,700.0,700.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
59/6371TM,VR,3.0,False,STORE,4.25,6.005304485714285,6.86371336551689,0.28015300953640493,6.24579031680376,ridge_oof_blend,0.6225622434142332,4.0,3.0,5700.0,4845.0,2838.0,lista_negozi_linked,0,39757,700.0,477.18,315.0,477.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
59/6371TM,WEB,,False,ONLINE,7.25,6.4265,3.127643896149393,0.28015300953640493,5.502315534478713,ridge_oof_blend,0.6225622434142332,6.0,0.0,,,,none,0,39757,81.84,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59/6413PNE,BO,2.0,False,STORE,1.25,1.6065500000000001,1.4451222941126711,0.28015300953640493,1.5613255423731074,ridge_oof_blend,0.6225622434142332,1.0,3.0,10725.0,9116.25,6600.25,lista_negozi_linked,0,39757,700.0,551.54,560.0,551.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
59/6413PNE,BS,2.0,False,STORE,0.5,0.91655,1.2855149612203784,0.28015300953640493,1.019916644299372,ridge_oof_blend,0.6225622434142332,0.0,3.0,6600.0,5610.0,3353.0,lista_negozi_linked,0,39757,700.0,481.8,548.0,481.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
